piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus
A-MCAU_KI1803-088_SID089	1: 4/4	1: -1	9	9	36.0	14	14	56.0	72.0	61	32	0	0	0	Kittel, Johann Christian	Jesus meine Zuversicht								2022-04-06	Microsoft Windows			Jesus meine Zuversicht			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-088_SID089.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-55 (F2-G3)
A-MCAU_KI1803-089_SID058	1: 4/4	1: 1	12	12	48.0	12	12	48.0	94.0	97	54	0	0	0	Kittel, Johann Christian	In allen meinen Thaten								2021-03-31	Microsoft Windows			In allen meinen Thaten			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-089_SID058.mscx	False	43-74 (G2-D5)		Piano	66-74 (F#4-D5)	Piano	43-59 (G2-B3)
A-MCAU_KI1803-090_SID046	1: 4/4	1: -2	13	13	52.0	13	13	52.0	100.0	109	59	0	0	0	Kittel	"Kommt her zu mir, spricht
"								2021-02-28	Microsoft Windows			"Kommt her zu mir, spricht
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-090_SID046.mscx	False	40-74 (E2-D5)		Piano	65-74 (F4-D5)	Piano	40-58 (E2-Bb3)
A-MCAU_KI1803-091_SID045	1: 4/4	1: -1	22	22	88.0	22	22	88.0	172.0	177	98	0	0	0	Kittel	"Komm heiliger Geist, Herre Gott
"								2021-02-28	Microsoft Windows			"Komm heiliger Geist, Herre Gott
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-091_SID045.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-092_SID047	1: 4/4	1: 1	10	10	40.0	15	15	60.0	80.0	65	35	0	0	0	Kittel	"Liebster Jesu, wir sind hier
"								2021-03-05	Microsoft Windows			"Liebster Jesu, wir sind hier
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-092_SID047.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-093a	1: 4/4	1: 1	543	543	2156.0	543	543	2156.0	4308.0	1951	1000	0	0	0	Kittel, Johann Christian	Litaney. Ewiger! erbarme								2022-07-08	Microsoft Windows			Litaney. Ewiger! erbarme	KI1803-093a		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-093a.mscx	False	40-71 (E2-B4)		Piano	64-71 (E4-B4)	Piano	40-62 (E2-D4)
A-MCAU_KI1803-093b	1: 4/4	1: 1	139	139	1134.0	139	139	1134.0	2266.0	2009	1038	0	0	0	Kittel, Johann Christian	Litaney. Ewiger! erbarme								2022-07-12	Microsoft Windows			Litaney. Ewiger! erbarme	KI1803-093b		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-093b.mscx	False	40-71 (E2-B4)		Piano	64-71 (E4-B4)	Piano	40-59 (E2-B3)
A-MCAU_KI1803-094	1: 4/4	1: -1	13	13	52.0	13	13	52.0	102.0	93	47	0	0	0	Kittel, Johann Christian	Lobsinget dem Herrn, dem gnädigen								2022-06-20	Microsoft Windows			Lobsinget dem Herrn, dem gnädigen	KI1803-094		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-094.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-095	1: 4/4	1: -2	17	17	68.0	17	17	68.0	134.0	110	57	0	0	0	Kittel, Johann Christian	Lobsinget dem Höchsten								2022-07-12	Microsoft Windows			Lobsinget dem Höchsten	KI1803-095		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-095.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-096_SID048	1: 4/4	1: 1	8	8	32.0	8	8	32.0	62.0	60	32	0	0	0	Kittel	"Lobt Gott, ihr Christen all' zugleich
"								2021-03-05	Microsoft Windows			"Lobt Gott, ihr Christen all' zugleich
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-096_SID048.mscx	False	43-76 (G2-E5)		Piano	67-76 (G4-E5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-097_SID076	1: 4/4	1: -2	7	7	28.0	7	7	28.0	54.0	47	25	0	0	0	Kittel, Johann Christian	Lobt unserm Gott mit								2021-03-31	Microsoft Windows			Lobt unserm Gott mit			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-097_SID076.mscx	False	38-74 (D2-D5)		Piano	67-74 (G4-D5)	Piano	38-58 (D2-Bb3)
A-MCAU_KI1803-098_SID068	1: 4/4	1: 2	10	10	40.0	14	14	56.0	80.0	68	36	0	0	0	Kittel, Johann Christian	Mache dich mein Geist bereit								2021-03-31	Microsoft Windows			Mache dich mein Geist bereit			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-098_SID068.mscx	False	40-74 (E2-D5)		Piano	62-74 (D4-D5)	Piano	40-59 (E2-B3)
A-MCAU_KI1803-099_SID093	1: 4/4	1: 2	10	10	40.0	15	15	60.0	76.0	64	33	0	0	0	Kittel, Johann Christian	Mach's mit mir Gott nach deiner Güte								2022-04-06	Microsoft Windows			Mach's mit mir Gott nach deiner Güte			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-099_SID093.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-100_SID049	1: 4/4	1: 0	19	19	76.0	24	24	96.0	148.0	141	74	0	0	0	Kittel	"Mein Heiland nimmt die Sünder an
"								2021-03-05	Microsoft Windows			"Mein Heiland nimmt die Sünder an
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-100_SID049.mscx	False	38-76 (D2-E5)		Piano	60-76 (C4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-101	1: 4/4	1: 1	18	18	68.0	18	18	68.0	136.0	136	70	0	0	0	Kittel, Johann Christian	Mein Leben ist ein Prüfungs-Stand								2022-07-12	Microsoft Windows			Mein Leben ist ein Prüfungs-Stand	KI1803-101		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-101.mscx	False	40-76 (E2-E5)		Piano	64-76 (E4-E5)	Piano	40-60 (E2-C4)
A-MCAU_KI1803-102_SID050	1: 4/4	1: 0	12	12	48.0	12	12	48.0	94.0	88	48	0	0	0	Kittel	"Mit Fried' und Freud' ich fahr
"								2021-03-05	Microsoft Windows			"Mit Fried' und Freud' ich fahr
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-102_SID050.mscx	False	38-74 (D2-D5)		Piano	60-74 (C4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-103_SID051	1: 4/4	1: 0	24	24	96.0	28	28	112.0	192.0	180	95	0	0	0	Kittel	"Mitten wir im Leben sind
"								2021-03-05	Microsoft Windows			"Mitten wir im Leben sind
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-103_SID051.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-104a	1: 4/4	1: 1	9	9	32.0	9	9	32.0	64.0	62	32	0	0	0	Kittel, Johann Christian	Nie will ich dem zu schaden								2022-07-12	Microsoft Windows			Nie will ich dem zu schaden	KI1803-104a		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-104a.mscx	False	36-76 (C2-E5)		Piano	62-76 (D4-E5)	Piano	36-59 (C2-B3)
A-MCAU_KI1803-104b	1: 4/4	1: 1	9	9	32.0	9	9	32.0	64.0	67	37	0	0	0	Kittel, Johann Christian	Nie will ich dem zu schaden								2022-07-12	Microsoft Windows			Nie will ich dem zu schaden	KI1803-104b		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-104b.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-105_SID052	1: 4/4	1: 1	13	13	52.0	13	13	52.0	102.0	91	48	0	0	0	Kittel	"Nun bitten wir den heiligen Geist
"								2021-03-05	Microsoft Windows			"Nun bitten wir den heiligen Geist
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-105_SID052.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-106_SID053	1: 4/4	1: -1	11	11	44.0	15	15	60.0	84.0	76	39	0	0	0	Kittel	"Nun danket alle Gott
"								2021-03-05	Microsoft Windows			"Nun danket alle Gott
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-106_SID053.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-107_SID054	1: 4/4	1: 1	12	12	48.0	17	17	68.0	92.0	82	42	0	0	0	Kittel	"Nun freut euch lieben Christen g'mein
"								2021-03-15	Microsoft Windows			"Nun freut euch lieben Christen g'mein
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-107_SID054.mscx	False	42-76 (F#2-E5)		Piano	62-76 (D4-E5)	Piano	42-57 (F#2-A3)
A-MCAU_KI1803-108a_SID092	1: 4/4	1: 1	8	8	32.0	11	11	44.0	60.0	46	25	0	0	0	Kittel, Johann Christian	Nun laßt zu Gott uns treten								2022-04-06	Microsoft Windows			Nun laßt zu Gott uns treten			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-108a_SID092.mscx	False	43-72 (G2-C5)		Piano	64-72 (E4-C5)	Piano	43-55 (G2-G3)
A-MCAU_KI1803-108b_SID092	1: 4/4	1: 1	9	9	36.0	9	9	36.0	70.0	63	35	0	0	0	Kittel, Johann Christian	Nun laßt zu Gott uns treten								2022-04-06	Microsoft Windows			Nun laßt zu Gott uns treten			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-108b_SID092.mscx	False	43-72 (G2-C5)		Piano	62-72 (D4-C5)	Piano	43-55 (G2-G3)
A-MCAU_KI1803-109	1: 4/4	1: 1	8	8	28.0	8	8	28.0	56.0	57	29	0	0	0	Kittel, Johann Christian	Nun dich der Tag geendet hat								2022-06-21	Microsoft Windows			Nun sich der Tag geendet hat	KI1803-109		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-109.mscx	False	40-72 (E2-C5)		Piano	63-72 (D#4-C5)	Piano	40-55 (E2-G3)
A-MCAU_KI1803-110_SID059	1: 4/4	1: 2	12	12	48.0	19	19	76.0	92.0	83	44	0	0	0	Kittel, Johann Christian	O Ewigkeit du Donnerwort								2021-03-31	Microsoft Windows			O Ewigkeit du Donnerwort			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-110_SID059.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-111_SID060	1: 4/4	1: 0	11	11	44.0	15	15	60.0	84.0	77	39	0	0	0	Kittel, Johann Christian	O Gott! du milder (frommer) Gott								2021-03-31	Microsoft Windows			O Gott! du milder (frommer) Gott			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-111_SID060.mscx	False	36-74 (C2-D5)		Piano	60-74 (C4-D5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-112	1: 4/4	1: 2	14	14	56.0	14	14	56.0	110.0	105	53	0	0	0	Kittel, Johann Christian	O Gott! du milder (frommer Gott)								2022-08-29	Microsoft Windows			O Gott! du milder (frommer) Gott	KI1803-112		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-112.mscx	False	38-78 (D2-F#5)		Piano	62-78 (D4-F#5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-113	1: 4/4	1: -2	15	15	60.0	15	15	60.0	118.0	113	59	0	0	0	Kittel, Johann Christian	O großer Gott von Macht								2022-06-21	Microsoft Windows			O großer Gott von Macht	KI1803-113		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-113.mscx	False	38-75 (D2-Eb5)		Piano	64-75 (E4-Eb5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-114	1: 4/4	1: -3	11	11	44.0	11	11	44.0	86.0	80	41	0	0	0	Kittel, Johann Christian	O Herr mein Gott! Durch den ich bin								2022-06-21	Microsoft Windows			O Herr mein Gott! Durch den ich bin	KI1803-114		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-114.mscx	False	43-75 (G2-Eb5)		Piano	60-75 (C4-Eb5)	Piano	43-55 (G2-G3)
A-MCAU_KI1803-115_SID094	1: 4/4	1: 1	9	9	36.0	9	9	36.0	70.0	68	36	0	0	0	Kittel, Johann Christian	O Jesu, du mein								2022-04-06	Microsoft Windows			O Jesu, du mein			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-115_SID094.mscx	False	40-76 (E2-E5)		Piano	64-76 (E4-E5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-116_SID061	1: 4/4	1: -1	12	12	48.0	17	17	68.0	92.0	83	43	0	0	0	Kittel, Johann Christian	O Lamm Gottes, unschuldig								2021-03-31	Microsoft Windows			O Lamm Gottes, unschuldig			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-116_SID061.mscx	False	41-74 (F2-D5)		Piano	60-74 (C4-D5)	Piano	41-57 (F2-A3)
A-MCAU_KI1803-117	1: 4/4	1: -2	11	11	44.0	11	11	44.0	86.0	82	44	0	0	0	Kittel, Johann Christian	O liebster (oder Herzliebster) Jesu, was hast du								2022-06-21	Microsoft Windows			O liebster (oder Herzliebster) Jesu, was hast du	KI1803-117		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-117.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-55 (F2-G3)
A-MCAU_KI1803-118_SID062	1: 4/4	1: 1	9	9	36.0	9	9	36.0	70.0	61	33	0	0	0	"Kittel, Johann Christian
"	O Traurigkeit! O Herzeleid!								2021-04-01	Microsoft Windows			O Traurigkeit! O Herzeleid!			"Kittel, Johann Christian
"	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-118_SID062.mscx	False	40-72 (E2-C5)		Piano	63-72 (D#4-C5)	Piano	40-55 (E2-G3)
A-MCAU_KI1803-119_SID063	1: 4/4	1: -3	11	11	44.0	11	11	44.0	88.0	75	39	0	0	0	"Kittel, Johann Christian
"	O wie selig seid ihr doch ihr Frommen								2021-04-01	Microsoft Windows			O wie selig seid ihr doch ihr Frommen			"Kittel, Johann Christian
"	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-119_SID063.mscx	False	39-74 (Eb2-D5)		Piano	60-74 (C4-D5)	Piano	39-55 (Eb2-G3)
A-MCAU_KI1803-120a	1: 4/4	1: 2	22	22	88.0	22	22	88.0	172.0	132	67	0	0	0	Kittel, Johann Christian	O wir armen Sünder								2022-07-12	Microsoft Windows			O wir armen Sünder	KI1803-120a		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-120a.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-120b_SID064	1: 4/4	1: 2	22	22	88.0	22	22	88.0	174.0	139	74	0	0	0	"Kittel, Johann Christian
"	O wir armen Sünder - Zweite Melodie								2021-04-01	Microsoft Windows			O wir armen Sünder - Zweite Melodie			"Kittel, Johann Christian
"	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-120b_SID064.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-120c	1: 4/4	1: 2	22	22	88.0	22	22	88.0	174.0	130	66	0	0	0	Kittel, Johann Christian	O wir armen Sünder								2022-07-12	Microsoft Windows			O wir armen Sünder	KI1803-104c		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-120c.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-121_SID067	1: 4/4	1: -3	17	17	68.0	17	17	68.0	136.0	121	62	0	0	0	Kittel, Johann Christian	Preis dem Todes-Ueberwinder								2021-11-09	Microsoft Windows			Preis dem Todes-Ueberwinder			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-121_SID067.mscx	False	36-75 (C2-Eb5)		Piano	60-75 (C4-Eb5)	Piano	36-55 (C2-G3)
A-MCAU_KI1803-122	1: 4/4	1: 2	17	17	60.0	23	23	80.0	120.0	107	55	0	0	0	Kittel, Johann Christian	Preißt Menschen, Gott durch eure								2022-07-12	Microsoft Windows			Preißt Menschen, Gott durch eure	KI1803-122		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-122.mscx	False	43-76 (G2-E5)		Piano	62-76 (D4-E5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-123	1: 4/4	1: 2	13	13	52.0	13	13	52.0	102.0	90	46	0	0	0	Kittel, Johann Christian	Rühmt Christen euren Gott								2022-07-12	Microsoft Windows			Rühmt Christen euren Gott	KI1803-123		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-123.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-124_SID065	1: 4/4	1: 2	18	18	72.0	24	24	96.0	128.0	107	60	0	0	0	"Kittel, Johann Christian
"	Schmücke dich o liebe Seele								2021-04-01	Microsoft Windows			Schmücke dich o liebe Seele			"Kittel, Johann Christian
"	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-124_SID065.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-125_SID025	1: 4/4	1: 2	12	12	48.0	17	17	68.0	90.0	89	48	0	0	0	Kittel	"Sey Lob und Ehr dem höchsten Gut
"								2021-02-28	Microsoft Windows			"Sey Lob und Ehr dem höchsten Gut
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-125_SID025.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-126	1: 4/4	1: -3	16	16	64.0	20	20	80.0	128.0	129	68	0	0	0	Kittel, Johann Christian	Sollt ich meinem Gott nicht singen								2022-07-12	Microsoft Windows			Sollt ich meinem Gott nicht singen	KI1803-126		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-126.mscx	False	39-75 (Eb2-Eb5)		Piano	63-75 (Eb4-Eb5)	Piano	39-58 (Eb2-Bb3)
A-MCAU_KI1803-127_SID069	1: 4/4	1: -1	13	13	52.0	13	13	52.0	102.0	104	55	0	0	0	Kittel, Johann Christian	Vater unser im Himmelreich								2021-04-02	Microsoft Windows			Vater unser im Himmelreich			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-127_SID069.mscx	False	38-77 (D2-F5)		Piano	62-77 (D4-F5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-128_SID070	1: 4/4	1: -2	12	11	42.0	12	11	42.0	84.0	90	48	0	0	0	Kittel, Johann Christian	Verleih' uns Frieden gnädiglich								2021-04-02	Microsoft Windows			Verleih' uns Frieden gnädiglich			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-128_SID070.mscx	False	43-77 (G2-F5)		Piano	66-77 (F#4-F5)	Piano	43-58 (G2-Bb3)
A-MCAU_KI1803-129_SID071	1: 4/4	1: 0	9	9	36.0	9	9	36.0	70.0	71	39	0	0	0	Kittel, Johann Christian	Vom Himmel hoch, da komm ich her								2021-04-02	Microsoft Windows			Vom Himmel hoch, da komm ich her			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-129_SID071.mscx	False	43-72 (G2-C5)		Piano	60-72 (C4-C5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-130_SID072	1: 4/4	1: 0	13	12	44.0	18	16	60.0	88.0	81	41	0	0	0	Kittel, Johann Christian	Von Gott will ich nicht lassen								2021-04-02	Microsoft Windows			Von Gott will ich nicht lassen			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-130_SID072.mscx	False	40-76 (E2-E5)		Piano	64-76 (E4-E5)	Piano	40-60 (E2-C4)
A-MCAU_KI1803-131_SID073	1: 4/4	1: 0	17	17	68.0	25	25	100.0	134.0	121	63	0	0	0	Kittel, Johann Christian	Wachet auf! ruft uns die Stimme								2021-04-02	Microsoft Windows			Wachet auf! ruft uns die Stimme			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-131_SID073.mscx	False	36-76 (C2-E5)		Piano	60-76 (C4-E5)	Piano	36-57 (C2-A3)
A-MCAU_KI1803-132_SID074	1: 4/4	1: 1	10	10	40.0	10	10	40.0	78.0	82	44	0	0	0	Kittel, Johann Christian	Warum betrübst du dich								2021-04-02	Microsoft Windows			Warum betrübst du dich			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-132_SID074.mscx	False	38-74 (D2-D5)		Piano	67-74 (G4-D5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-133	1: 4/4	1: 1	14	14	56.0	14	14	56.0	112.0	90	49	0	0	0	Kittel, Johann Christian	Warum sollt´ ich mich denn grämen								2022-07-15	Microsoft Windows			Warum sollt´ ich mich denn grämen	KI1803-133		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-133.mscx	False	43-76 (G2-E5)		Piano	62-76 (D4-E5)	Piano	43-62 (G2-D4)
